Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1,FALSE,/7OxGhxUYAdtuike29VMzEFxJx7y.jpg,"[35, 14]",2907,en,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",298.037,/qFf8anju5f2epI0my8RdwwIXFIP.jpg,22-11-91,The Addams Family,FALSE,7,3809,30000000,191502426,United States of America,Comedy,,2020
2,FALSE,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,"[16, 28, 12, 14]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",266.452,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,16-10-20,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,FALSE,8.3,2806,15800000,503063688,Japan,Animation,,2020
3,FALSE,/qkt1Qn9j6yw9rcJhvSu1p3wuiBm.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",230.236,/1WZbbPApEivA421gCOluuzMMKCk.jpg,15-11-00,How the Grinch Stole Christmas,FALSE,6.7,6198,123000000,345823040,Germany,Family,,2020
4,FALSE,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,"[28, 12, 878]",284054,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",220.682,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,13-02-18,Black Panther,FALSE,7.4,19930,200000000,1347597973,United States of America,Action,,2020
5,FALSE,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",200.173,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,25-04-18,Avengers: Infinity War,FALSE,8.3,25829,300000000,2046239637,United States of America,Adventure,,2020
6,FALSE,/naNXYdBzTEb1KwOdi1RbBkM9Zv1.jpg,"[27, 53]",420634,en,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",192.431,/4lwh4MX2yCogHflyAYMRbfdnpnm.jpg,15-03-16,Terrifier,FALSE,6.6,1122,100000,0,United States of America,Horror,,2020
7,FALSE,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,"[16, 10751, 35, 14]",360920,en,The Grinch,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,185.927,/stAu0oF6dYDhV5ssbmFUYkQPtCP.jpg,08-11-18,The Grinch,FALSE,6.8,3110,75000000,508575295,United States of America,Animation,,2020
8,FALSE,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",182.003,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,13-11-02,Harry Potter and the Chamber of Secrets,FALSE,7.7,18991,100000000,876688482,United Kingdom,Adventure,,2020
9,FALSE,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,"[12, 14]",767,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",176.511,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,07-07-09,Harry Potter and the Half-Blood Prince,FALSE,7.7,16838,250000000,933959197,United Kingdom,Adventure,,2020
10,FALSE,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"[12, 14, 10751]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",175.009,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,16-11-05,Harry Potter and the Goblet of Fire,FALSE,7.8,17970,150000000,895921036,United Kingdom,Adventure,,2020
11,FALSE,/uCAy0n0WHTGU4d3LMJtE0fQxCej.jpg,"[10751, 16, 35, 14, 27]",481084,en,The Addams Family,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",171.738,/q1epO0eO8DWu8Vo8tPfvVlzW48T.jpg,10-10-19,The Addams Family,FALSE,6.7,1913,40000000,203044905,Canada,Family,,2020
12,FALSE,/t3LicFpYHeYpwqm7L5wDpd22hL5.jpg,"[12, 14]",671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",171.37,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,16-11-01,Harry Potter and the Philosopher's Stone,FALSE,7.9,23639,125000000,976475550,United Kingdom,Adventure,,2020
14,FALSE,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",158.883,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,31-05-04,Harry Potter and the Prisoner of Azkaban,FALSE,8,18672,130000000,789804554,United Kingdom,Adventure,,2020
15,FALSE,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",158.762,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,07-07-11,Harry Potter and the Deathly Hallows: Part 2,FALSE,8.1,17973,125000000,1341511219,United Kingdom,Fantasy,,2020
17,FALSE,/vcrgU0KaNj5mKUCIQSUdiQwTE9y.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",147.783,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,06-10-10,Harry Potter and the Deathly Hallows: Part 1,FALSE,7.8,16656,250000000,954305868,United Kingdom,Adventure,,2020
18,FALSE,/sO2VWeJ8qagNtYoznyLRL8TeSkw.jpg,"[12, 14, 9648]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",145.398,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,28-06-07,Harry Potter and the Order of the Phoenix,FALSE,7.7,17002,150000000,938212738,United Kingdom,Adventure,,2020
19,FALSE,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",140.92,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,16-06-17,Transformers: The Last Knight,FALSE,6.1,5237,217000000,605425157,United States of America,Action,,2020
21,FALSE,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",133.032,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,24-04-19,Avengers: Endgame,FALSE,8.3,22188,356000000,2797800564,United States of America,Adventure,,2020
23,FALSE,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,"[10751, 16, 14, 10402, 35, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",132.402,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,27-10-17,Coco,FALSE,8.2,16560,175000000,800526015,Mexico,Family,,2020
24,FALSE,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,"[10749, 18]",537915,en,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",121.893,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,11-04-19,After,FALSE,7.2,7384,14000000,69497587,United States of America,Romance,,2020
25,FALSE,/rshlQ6LfPRSWFhpGL4s5ZkIPR51.jpg,"[18, 36, 10752]",324786,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",120.614,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,07-10-16,Hacksaw Ridge,FALSE,8.2,11669,40000000,175302354,Australia,Drama,,2020
27,FALSE,/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,106.593,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,05-11-14,Interstellar,FALSE,8.4,29905,165000000,701729206,United Kingdom,Adventure,,2020
28,FALSE,/3WjbxaqYB4vAbdUfdr5vbglD2JZ.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",106.109,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,18-11-97,Titanic,FALSE,7.9,21859,200000000,2187463944,United States of America,Drama,,2020
30,FALSE,/ytTQoYkdpsgtfDWrNFCei8Mfbxu.jpg,"[16, 10751, 12, 14, 35]",529203,en,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",98.782,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,25-11-20,The Croods: A New Age,FALSE,7.5,3172,65000000,168285000,United States of America,Animation,,2020
31,FALSE,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,"[10749, 18]",613504,en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,97.51,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,02-09-20,After We Collided,FALSE,7.2,4785,0,42000000,United States of America,Romance,,2020
32,FALSE,/r17jFHAemzcWPPtoO0UxjIX0xas.jpg,"[28, 53, 80]",324552,en,John Wick: Chapter 2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",97.409,/kL99FVq572hNPfMyfQCT7tGFNeQ.jpg,08-02-17,John Wick: Chapter 2,FALSE,7.3,10677,40000000,171539887,United States of America,Action,,2020
33,FALSE,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[12, 28, 878]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,96.018,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,19-04-17,Guardians of the Galaxy Vol. 2,FALSE,7.6,18988,200000000,863756051,United States of America,Adventure,,2020
34,FALSE,/vHJlbhsXrZ5yrO2KqCbGSIU6fRX.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.",94.911,/ode14q7WtDugFDp78fo9lCsmay9.jpg,10-09-14,The Maze Runner,FALSE,7.2,15109,34000000,348319861,United States of America,Action,,2020
37,FALSE,/AoSZyb37ljMAxw0RdeQEBHKtgcc.jpg,"[10751, 16, 12, 35, 14]",330457,en,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",87.986,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,20-11-19,Frozen II,FALSE,7.3,8523,150000000,1450026933,United States of America,Family,,2020
38,FALSE,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",85.945,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,12-02-20,Sonic the Hedgehog,FALSE,7.4,8400,85000000,306766470,Japan,Action,,2020
39,FALSE,/VuukZLgaCrho2Ar8Scl9HtV3yD.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",85.721,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,28-09-18,Venom,FALSE,6.8,13901,116000000,855013954,China,Science Fiction,,2020
41,FALSE,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,"[16, 28, 14, 12]",592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",84.757,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,20-12-19,My Hero Academia: Heroes Rising,FALSE,8.3,985,0,29900850,Japan,Animation,,2020
42,FALSE,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"Once home to the most advanced civilization on Earth, Atlantis is now an underwater kingdom ruled by the power-hungry King Orm. With a vast army at his disposal, Orm plans to conquer the remaining oceanic people and then the surface world. Standing in his way is Arthur Curry, Orm's half-human, half-Atlantean brother and true heir to the throne.",83.993,/uCg2HPY7rBCrh1YGpXam9LH1xKZ.jpg,07-12-18,Aquaman,FALSE,6.9,12196,160000000,1148528393,United States of America,Action,,2020
43,FALSE,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,"[28, 12, 80]",47971,en,xXx: Return of Xander Cage,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",83.416,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,13-01-17,xXx: Return of Xander Cage,FALSE,6.1,7566,85000000,346147658,Canada,Action,,2020
44,FALSE,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"[27, 14]",474350,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",82.726,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,04-09-19,It Chapter Two,FALSE,6.9,7366,79000000,473122525,United States of America,Horror,,2020
45,FALSE,/fI6X3Hd8KvtAuOKVdmxckdNzrx.jpg,"[80, 28, 12]",581528,ko,악인전,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.",80.633,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,15-05-19,"The Gangster, the Cop, the Devil",FALSE,7.7,643,0,25775371,South Korea,Crime,,2020
46,FALSE,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",80.336,/9ZedQHPQVveaIYmDSTazhT3y273.jpg,17-01-18,Fifty Shades Freed,FALSE,6.7,7105,55000000,368307760,United States of America,Drama,,2020
47,FALSE,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,"[10751, 16, 14, 12, 35]",400160,en,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",79.388,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,14-08-20,The SpongeBob Movie: Sponge on the Run,FALSE,7.6,2557,60000000,4700000,South Korea,Family,,2020
50,FALSE,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"[12, 18, 10751]",420818,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",76.921,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,12-07-19,The Lion King,FALSE,7.1,8772,260000000,1667635327,United States of America,Adventure,,2020
51,FALSE,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,"[16, 12, 35, 10751]",260514,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",76.372,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,15-06-17,Cars 3,FALSE,6.8,4784,175000000,383925276,United States of America,Animation,,2020
52,FALSE,/tTlAA0REGPXSZPBfWyTW9ipIv1I.jpg,"[28, 12, 878, 18]",315635,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",76.163,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,05-07-17,Spider-Man: Homecoming,FALSE,7.4,19338,175000000,880166924,United States of America,Action,,2020
53,FALSE,/qwgGtdlLMKYvT2tV8hLY22syRHN.jpg,"[28, 35, 14]",287947,en,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,75.592,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,29-03-19,Shazam!,FALSE,7,8033,80000000,366080049,United States of America,Action,,2020
55,FALSE,/uicia399gyMGE1smatJ41M0CtFx.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",75.323,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,03-08-18,My Hero Academia: Two Heroes,FALSE,7.9,816,12000000,31478826,Japan,Animation,,2020
56,FALSE,/8rIoyM6zYXJNjzGseT3MRusMPWl.jpg,"[12, 14, 35]",531219,en,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",75.07,/b1C0FuXp4wiPmHLVKq4kwtDMgK6.jpg,25-10-20,Roald Dahl's The Witches,FALSE,6.4,2377,0,26900000,United States of America,Adventure,,2020
57,FALSE,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,74.878,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,10-05-18,Deadpool 2,FALSE,7.5,15306,110000000,786365638,United States of America,Action,,2020
58,FALSE,/x2IqsMlpbOhS8zIUJfyl1yO4gHF.jpg,"[28, 12, 16, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",74.824,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,06-12-18,Spider-Man: Into the Spider-Verse,FALSE,8.4,12017,90000000,375540831,United States of America,Action,,2020
59,FALSE,/17nDJQsGVim6oows2TlN98UacbO.jpg,"[28, 12, 878]",424783,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",74.036,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,15-12-18,Bumblebee,FALSE,6.7,5202,135000000,467989645,United States of America,Action,,2020
60,FALSE,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",73.818,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,15-05-19,John Wick: Chapter 3 - Parabellum,FALSE,7.4,8372,55000000,326709727,United States of America,Action,,2020
61,FALSE,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,"[28, 12, 14, 878, 35]",284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",72.026,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,24-10-17,Thor: Ragnarok,FALSE,7.6,18474,180000000,853977126,United States of America,Action,,2020
62,FALSE,/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,"[80, 53, 18]",475557,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",71.59,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,01-10-19,Joker,FALSE,8.2,21653,55000000,1074251311,Canada,Crime,,2020
63,FALSE,/yzpCv8CCWondN7O5au1KGiqnC3A.jpg,"[28, 12, 14]",464052,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,71.3,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,16-12-20,Wonder Woman 1984,FALSE,6.5,7237,200000000,165160005,United States of America,Action,,2020
64,FALSE,/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,"[28, 14, 12]",458576,en,Monster Hunter,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",71.281,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg,03-12-20,Monster Hunter,FALSE,6.7,2750,60000000,42145959,Germany,Action,,2020
65,FALSE,/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,"[16, 10751, 12]",166428,en,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",71.214,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,03-01-19,How to Train Your Dragon: The Hidden World,FALSE,7.8,5379,129000000,517526875,United States of America,Animation,,2020
