,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
2545,False,/kHgQYgirY5tcLg008TXVbsGuXON.jpg,[99],515817,en,Vestige,"VESTIGE is a revealing of human crave and interconnection amid the fraught race against time of another collapsing species – the rhinoceros.  In the embattled provinces surrounding Kruger National Park, South Africa, a network of individuals risk their lives everyday to save the planet's last remaining black and white rhinos - including a Zulu bush tracker, the world’s largest private rhino owner, a frontline anti-poaching unit and a non-profit organisation striving to empower local communities. As poachers continue to destabilise their environment, VESTIGE investigates the gripping realities of human life and philosophy amid a disappearing species.",0.6,/styyWysUY5SX0FR7JPhn5T5SYRy.jpg,2019-02-23,Vestige,False,0.0,0
2546,False,/yChXbkfXSFPx5mR416s6GYGGM5a.jpg,"[35, 18]",515818,fr,Yao,"From his village in northern Senegal, Yao is a 13-year-old boy ready to do anything to meet his hero: Seydou Tall, a famous French actor. Invited to Dakar to promote his new book, the latter goes to his country of origin for the first time. To fulfill his dream, the young Yao organizes his fugue and brave 387 kilometers alone to the capital. Touched by this child, the actor decides to flee his obligations and to accompany him home. But on the dusty and uncertain roads of Senegal, Seydou understands that while rolling towards the village of the child, it also rolls towards its roots.",6.666,/h57d4pTIN4sWhbKz1mcIkW4PPmp.jpg,2019-01-23,Yao,False,6.5,220
2547,False,/2BAuglNZtxOLbZTFkBUYhUpqEax.jpg,[18],518579,tr,Bağcık,,0.6,/cqlSs3NRFKYz1wPgFgalkElrTv4.jpg,2019-06-07,Bağcık,False,0.0,1
2548,False,/mMQRV6xA6ErYwUjBIHePhKr3KVE.jpg,[16],518596,ru,Fantastic Return to OZ,"A year to the day after Dorothy and the people of the Emerald City defeated Urfin Jus, the villain is trying to exact his revenge. To command the army of Carraci, however, Urfin needs not only the magic book, but also Dorothy’s silver slippers. The slippers are safely hidden away in Dorothy’s house. Unfortunately, Dorothy’s guest, Tim, is overcome by curiosity and picks up the shoes, accidentally transporting himself, Dorothy and the slippers to the Land of Oz. The Emerald City and its citizens are in danger once again.",3.265,/15OvRH9eYDsMtkUvJ6GUUaPX5Zn.jpg,2019-10-24,Fantastic Return To Oz,False,4.8,5
2549,False,,"[35, 18]",518102,en,Hotel Auschwitz,The director of a theatre play about the holocaust takes some of his actors to Auschwitzt to get in the right mood...,0.6,/dX9wuWBB3vIQsZf0kIvU2kG5APC.jpg,2019-01-17,Hotel Auschwitz,False,0.0,0
2550,False,,[99],518123,de,Swimmingpool am Golan,"WWII is over, the director’s family goes separate ways: Her great aunt moves to Israel and joins the Kibbuz movement. Her grandmother returns to East Germany to help build a Socialist society. Only after the German reunification young Esther finds out about her Jewish relatives and spends carefree days in Israel. The Golan Swimmingpool lovingly explores the Jewish identity of a family living in two political systems. The film investigates their ideals and worlds and questions how much of it is left in today’s generation.",1.141,,2019-11-21,Swimmingpool am Golan,False,0.5,1
2551,False,,[99],518584,tr,Onun Filmi,,0.6,/ddHIVJxq7ZdZyOanPOw8phrJizV.jpg,2019-05-31,Onun Filmi,False,7.5,1
2552,False,/rjdSmI6m0lhXoniEeXowI7DUKmr.jpg,"[36, 28, 18]",427689,en,Union Bound,"The True Story of Sargent Joseph Hoover went to war to preserve the Union.  After being captured and sent to a prisoner of war camp, he understood what it was to be kept against his will. Together with a friend he escaped and aided by slaves made it to freedom",0.711,/xMTuZdozxVqh1ec0efqsHAe7ykx.jpg,2019-04-22,Union Bound,False,7.5,2
2553,False,/ndyYuqQ0LbqCVo2JKYiG8gD4ppJ.jpg,[53],519316,en,The Dig,"After serving fifteen years for murder, Callahan returns home to find Sean, his victim’s father, searching for the body. With no memory of the murder, Callahan soon realises that the only way to get rid of Sean is to help him dig.",3.02,/dbK5lAppvJBJEDGeDecdb8RowKV.jpg,2019-04-26,The Dig,False,7.6,27
2554,False,/YQ13OmMhdHiWMC3GtuqZISoBVJ.jpg,"[10751, 99]",519318,de,Das Sandmännchen,,0.605,/40ByPSfQCLkY7B9ZRrKuowwmGc2.jpg,2019-10-22,Das Sandmännchen,False,0.0,0
2555,False,/ng6SSB3JhbcpKTwbPDsRwUYK8Cq.jpg,"[28, 12, 878]",429617,en,Spider-Man: Far from Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",99.035,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,2019-06-28,Spider-Man: Far from Home,False,7.5,13366
2556,False,/do4EhaEcFyxlu3j7wE1UOiX1B38.jpg,"[36, 28, 18]",520552,ru,Тобол,"Ivan Demarin, a young officer of Peter the First’s new guards, follows the Tsar’s order and goes to the frontier town of Tobolsk, deep in the Siberian forest. There Ivan falls in love for the first time and he and his regiment happen to be involved in conspiracy of local princes who hunt for gold in the town of Yarkand. His fort is surrounded by hordes of wild Dzungars and there is no one to call for help…",10.765,/7D1uPIaPu25xx9KxmdmKsh0eXY2.jpg,2019-02-21,The Conquest of Siberia,False,6.4,51
2557,False,/dBt0DoFfbhOI4ypUfRj1uTq623M.jpg,"[27, 9648, 53]",521029,en,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",64.674,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,2019-06-26,Annabelle Comes Home,False,6.4,2917
2558,False,/81P1ZZxvLK9iOV5RkrMJBl4sTfV.jpg,[53],521154,en,Confessional,"After two mysterious deaths at a college on the same night, seven students somehow connected receive invitations to a confessional booth hidden on the campus.",1.919,/x0tE3N9yJaVZGnj3fvfiwkSm5FT.jpg,2019-03-22,Confessional,False,6.3,10
2559,False,,[99],521177,en,Pier Kids: The Life,The lives of three LGBTQ homeless youths who congregate on Christopher St. in New York City.,1.4,/toOVDaPbspsX95Te002opKi1L58.jpg,2019-07-21,Pier Kids: The Life,False,1.0,1
2560,False,,[18],601520,en,Unforgettable,The stories within the mind of a troubled writer.,0.603,/oFYy9CrQfpJNHNMpn2ZygxXGZKb.jpg,2019-05-10,Unforgettable,False,0.0,0
2561,False,/2bn4iJWs6b9H8fOEwtalIxf0MPH.jpg,"[99, 80, 16]",601529,en,Rainy in Glenageary,"An experimental true crime documentary based on the unsolved murder of Raonaid Murray, a 17-year-old Irish girl, which achieved nationwide attention during the 2000s.",0.6,/gP7ITB2r0rHJ6T97TpgqZY8yzd.jpg,2019-04-16,Rainy in Glenageary,False,0.0,0
2562,False,/8PCKGbrk69ZBiZeYdQLdI94YrrK.jpg,"[16, 14, 18]",601536,hr,Udahnut život,A young woman’s connection with the life force of nature. Using her taxidermy talents to “return” the animals to their natural habitat. But the true search for answers begins when she finds a roll of undeveloped film in each of the animals that she treats.,0.6,/lztYVEXmbTOQllySDfJUvl6bwad.jpg,2019-05-01,Imbued Life,False,5.0,4
2563,False,,"[18, 99]",601539,en,These Days,A group of friends in America's heartland navigate their post high school lives.,0.6,/gochMao9S7kLGDxJqV2WqYcOjAG.jpg,2019-05-18,These Days,False,0.0,0
2564,False,/40kik4FqVgAQEY04kEHN6OwFr3v.jpg,"[18, 35, 10751]",601547,id,Menjadi Dara,ANTO (12) and BUDI (12) must take a responsibility how it feels becoming a girl name DARA (12) who experienced her first menstruation when they were playing football in abandoned field far away from the market.,0.6,/k4h2Sk5JbYrqRSYfgoeyz0KDgqO.jpg,2019-04-23,Becoming Girl,False,0.0,0
2565,False,,[16],601548,en,Life Item,The life of a person conveyed through their most sentimental and important possessions.,0.6,,2019-01-29,Life Item,False,0.0,0
2566,False,,[],601550,ja,ヲタクに恋は難しい OAD「Youth」,Bundled with the seventh volume of the Wotaku ni Koi wa Muzukashii manga.,0.653,/r8bPKTNMdfRYFYenrnln8PvEtC5.jpg,2019-03-29,Wotaku ni Koi wa Muzukashii: Youth,False,8.0,1
2567,False,/6XWp8sziGp8JG64mfRBAFjrUCxd.jpg,[10770],601553,ja,レ・ミゼラブル 終わりなき旅路,"This feature drama, produced to celebrate the 60th anniversary of Fuji TV, is an adaptation of Victor Hugo's classic masterpiece Les Miserables set in the 1990s in Japan.  In Kobe in 1993, Jun Baba gets taken to a juvenile prison due to a killing of a man who cheated his mother out of all her money in self-defense. One day, he hears that his younger brother, who has been desperately ill, is in a critical condition and breaks out. However, he finds out his brother is already dead. In the depth of despair, he tries to kill himself but is saved by a man who runs a self-support facility. He begins to live at the place, and befriends with Takumi Watanabe aspiring to be a lawyer. In 1995, the Great Hanshin-Awaji Earthquake hits and their friendship comes to an end. Crushed under the debris, Takumi persuades Jun to live his life instead. Jun swears to live on assuming Takumi's identity.",2.089,/zukKDWk6iZqfioSYyEsE9NFIa3R.jpg,2019-01-06,Les Misérables,False,0.0,0
2568,False,,"[10402, 35, 10749]",601567,en,Danny Sings: The Movie,The finale of Danny Sings.,0.6,,2019-05-09,Danny Sings: The Movie,False,0.0,0
2569,False,/lQCuqj2XXmDNw0o7Ftg4EgPmHyj.jpg,[99],601573,es,Cerro Quemado,"Micaela and her mother Yurquina begin a journey in search of their grandmother Felipa, the last inhabitant of the forgotten and extraordinary landscape of Cerro Quemado. It is the poetic portrait of a world about to disappear, the meeting of three women united by an indigenous past.",0.6,/x2mbAvNVh4watAMz4xSSe3kxKWH.jpg,2019-05-10,Cerro Quemado,False,0.0,0
2570,False,/yFzZneZRH0a8RF0sDWmVm4gqfKK.jpg,"[10402, 99]",601583,de,"Blown Away - Music, Miles and Magic","A documentary about two friends travelling around the world with only basic things, a sailing boat and a school bus. On their way they are trying to gather and record the music of every country they visit.",2.154,/tWNLHNjpeB1lR7wup0crCFhJCWp.jpg,2019-05-23,"Blown Away - Music, Miles and Magic",False,6.0,1
2571,False,,[],601600,en,Parivaar Vikaas,"What is history?  What is personal history?  In this film shot twice, once in 2008 and once in 2019, things get personal. Things get messy. What is the relationship between the past and the present. Can it reveal something important about the future?",0.6,/hhrz47OIMFvkooDz8G0ZTYtTd9e.jpg,2019-05-11,Familial Evolution,False,0.0,0
2572,False,/7xiQpngFDqD063dAEXHRAJJ6zku.jpg,"[10749, 10770]",601609,en,From Friend to Fiancé,"When Ted gets engaged to the high school mean girl and asks Jess, his childhood best friend, to plan their wedding, things get complicated. Her true feelings for Ted keep getting in the way.",5.031,/wj3qzKX4FUkzOEEnT8zH45JhcHB.jpg,2019-05-25,From Friend to Fiancé,False,6.2,29
2573,False,/xARqc7RP49GFO10D5N75hZQ8yRz.jpg,"[53, 18, 80, 9648]",601610,es,El sonido de los tulipanes,"Marcelo Di Marco is a writer turned journalist, who must return to the last steps of his father, Tonio Di Marco after he dies in strange conditions.",0.815,/2Yh4NcTVxW8lY7gfKgTp8qMKohO.jpg,2019-05-09,The Sound of Tulips,False,5.2,6
2574,False,/4IQ7GacePJeJpTDMe1zQNV1wyZK.jpg,[18],601611,ko,우리 지금 만나,"In this Korean omnibus film, three stories and relationships between the North and South are explored - stories about a hopeless romance, an unknown future and an expected and coincidental comfort.",0.779,/giJsGUxEFHlFcOO0NRzWoGWYegZ.jpg,2019-05-29,Let Us Meet Now,False,8.0,1
2575,False,/A6kZxl6w9Rep10c9wVKM8OaG7HH.jpg,[99],601613,pt,Banquete Coutinho,"Would have one of the masters of Brazilian cinema always made the same film? From an encounter with documentarian Eduardo Coutinho recorded in 2012 and a vast amount of archive footage, this film offers a general look at Coutinho's work and testifies how the filmmaker’s thinking still stand the test of time to this day and age.",0.6,/aiQEAQsq5H8AJ5GDIdKi6UcOsP4.jpg,2019-06-05,A Treat of Coutinho,False,6.3,8
2576,False,,[12],601620,en,A Christmas Story: The Raspberry Jam Shan't Shatter on Christmas Eve,"Sam makes the most of his time with the Whistling Winter Owl, which may be shorter than expected.",0.6,,2019-12-25,A Christmas Story: The Raspberry Jam Shan't Shatter on Christmas Eve,False,0.0,0
2577,False,,[18],601621,en,Democracy in America,"Romeo Castellucci is one of Europe’s best-known directors, a firebrand known for productions that are as thought-provoking as they are visually stunning. He returns to Peak Performances with the American premiere of “Democracy in America,” freely inspired by the work of Alexis de Tocqueville. Castellucci conjures majorettes who stir the crowd’s enthusiasm for democracy in America, colonial settlers who confound the native Americans, and a puritan couple who struggle to farm a barren land. He asks us to consider the empty promises of a political system steeped in Biblical egalitarianism rather than the concept of tragedy so essential to ancient Greek democracy, the dangers of majority rule, and the inherent violence that springs from religious puritanism and territorial conquests. His challenging, soul-stirring brand of theatrical magic transposes these painful, profound ideas into an enticing, vibrant, celebratory work of art.",0.691,/gmlIJuEahqXRA2Opny4pQcGiqHJ.jpg,2019-05-09,Democracy in America,False,0.0,0
2578,False,,[],601623,en,Displacement,"An audiovisual work which blends traditional technologies, obsolete media technology, modern software and digital media to create a timeless aesthetic. Using the movement of light in space as a genesis, it aims to create a coherent syntax between image and sound.",0.6,/e577ZmqBusq6qVE7OCinwI2ijfP.jpg,2019-05-10,Displacement,False,0.0,0
2579,False,,[],601625,es,Yo siempre puedo dormir pero hoy no puedo,"A year ago Andrea had a heart attack and was hospitalized. Together with several friends, Fernando began to send her audios from abroad, reading several fragments of books that could shorten that distance. Now, inverting the roles and with the camera, they both reconstruct those words under the same premise: a voice, a place in the city, a short reading.",0.6,/kULAus9GdfyE38NQOqMvqZLGGu9.jpg,2019-04-03,Yo siempre puedo dormir pero hoy no puedo,False,5.4,5
2580,False,,[],493329,fr,C'est encore mieux l'après-midi,,0.6,/1AGHv8qONqpvj2MZir5J5VJZQGd.jpg,2019-04-15,C'est encore mieux l'après-midi,False,0.0,0
2581,False,,[35],493332,fr,Tant qu'il y a de l'amour,,0.6,/yIxboyicgDpeSATCEI75zlN0P5I.jpg,2019-11-02,Tant qu'il y a de l'amour,False,0.0,0
2582,False,,[],493341,fr,Non à l'argent !,,0.6,/yl9CSDT1cZ5vazezhqmplLAwrNo.jpg,2019-09-16,Non à l'argent !,False,9.0,2
2583,False,,[35],493345,fr,La raison d'Aymé,,0.914,/qdx3HFPZNHR61pB1XNmdmcO1ZVv.jpg,2019-06-13,La raison d'Aymé,False,6.0,2
2584,False,/7lNCY56fjlMM2MdPCQESD6o0O6L.jpg,[35],493346,fr,La Perruche,,0.6,/6UwX0XwsBS2efyftraQQIsxAVuy.jpg,2019-11-09,La Perruche,False,0.0,0
2585,False,/3wk1H9MhM9LIrswbsUFMGjxZKkp.jpg,[18],493899,zh,地久天长,"The changes in Chinese society from the 1980s to the present day, as experienced by two families.",8.119,/jGTDkdY7wFP2lIC0aqC1fjNIhhV.jpg,2019-03-15,"So Long, My Son",False,7.9,137
2586,False,/mYU5n7tWVb4oc4es58EWqtQSjn6.jpg,"[18, 9648]",599113,en,Black Sheep,"Often times we may create our own world of darkness, being tied down by anger, depression, anxiety, or stress. We create our own feeling of loneliness and feel as though we are living our lives unnoticed, when in reality it is quite the opposite. We build up these emotions and often times take it out on those around us, expecting things to change. But is it the people around us, or is it ourselves that must change? Sometimes, the only black sheep that we claim exists, is the one within our own minds.",0.6,/fmWFHrTr4qTzz2SznWFEbl77lfV.jpg,2019-04-30,Black Sheep,False,0.0,0
2587,False,/f36yUE26C9uC3FMDsu4zxF8hsMb.jpg,"[99, 35]",599114,ko,옹알스,"Since 2007, Ongals, the Korean nonverbal comedy team, has traveled the world and gained popularity. They have yet to make their way across the ocean to the biggest stage in the world… Vegas. But their journey isn’t easy, since one of the old members suffers from cancer while a rookie doesn’t seem to adapt himself to the team.",0.884,/gVhU25DawfGJKoEAazQLlVkFRj7.jpg,2019-05-30,Ongals,False,6.0,1
2588,False,,[18],599136,pt,A Quarta Parede,"Teo is a young and talented actor, member of a theater company it is about to stage the play: Huis Clos (No Exit) by Jean Paul Sartre. In the audition to define the leading actors, the director uses banal criteria and leaves the boy out of the play. Considering himself as the real artist from the theater company, Teo decides to manipulate the entire group using social media to prove that the hell is other people.",0.6,/lmc7Axl2qTEqPjQp1NAl7BRFEOy.jpg,2019-05-09,The Fourth Wall,False,1.0,1
2589,False,,[35],599137,tl,S.O.N.S.,"After she was accused of being a negligent mother, Sabel’s wedding to Prince Harry was cancelled. To make things right, she embarks on a journey to find her estranged sons and reunite her family.",1.31,/lDNO8S3uUrzVIkfizYilz5LqC0Q.jpg,2019-05-08,S.O.N.S.,False,0.0,0
2590,False,/yZNlJwxqucD1EQP2cFiXzDgDxlK.jpg,[],599157,ur,باجی,"Baaji takes the audiences on a journey filled with glamour, romance, scandal and intrigue. The film also pays a tribute to the classic social dramas of Pakistani cinema of the 1960s and the 1970s, while also finding inspiration from the golden era of Hollywood of the 1940s and 1950s.",0.92,/w524ZBCDmPAq9r7z05KJpmAWd0D.jpg,2019-06-28,Baaji,False,1.0,1
2591,False,,"[18, 10749]",599158,fr,French Touch: Between Men,"Between life, between love, between men. Four stories of men facing the precipice of deep change in their lives... and the male figures that took them there. Includes: In Seventh Heaven [7ème ciel] (2013); Michel's Mouse [Tapette] (2016); Taste of Love [Goût bacon] (2016); When You Hear the Bells [Au bruit des clochettes] (2016).",1.106,/l1SOQL8oy2dcANUjOtV0qzL8sdG.jpg,2019-09-24,French Touch: Between Men,False,0.0,0
2592,False,/gizIH27tlcJJ9tRYmvcQhv9kEIo.jpg,[],599178,zh,A Storm-Less Winter,,0.6,/7PRY8L92hLFDeHEDhu4T4tZtoZy.jpg,2019-05-01,A Storm-Less Winter,False,0.0,0
2593,False,,[],599199,en,Erica Rhodes: I Love You More,"Erica Rhodes is a regular panelist on Comedy Central’s @midnight and Fox’s Punchline. She has made appearances on SeeSo’s The Guest List, Hulu’s Coming to the Stage, AXS’ Live at Gotham and the syndicated Comics Unleashed. Erica has performed at San Francisco Sketchfest, the Moontower Comedy Festival (Austin, TX), the Blue Whale Comedy Festival (Tulsa, OK), the Boston Comedy Festival and RIOT LA Fest. Recent TV credits include ABC’s Modern Family, HBO’s Veep, Fox’s New Girl, and IFC’s Comedy Bang Bang. Erica stars in Audible’s Dr. Katz: The Audio Files and ABC Digital’s The Off Season. She recurs on TruTV’s Fameless and has been a semi-regular performer/writer on NPR’s A Prairie Home Companion.",0.6,/pfI0hYPeTCQQrtYJPBh8tdvlAhV.jpg,2019-06-01,Erica Rhodes: I Love You More,False,0.0,0
2594,False,/qmUN6PPfoy2tqtos0H3zTsZraHl.jpg,[99],599207,tl,On the President's Orders,"The searing story of President Duterte's bloody campaign against drug dealers and addicts in the Philippines, told with unprecedented and intimate access to both sides of the war - the Manila police, and an ordinary family from the slum. Shot in the style of a thriller, this observational film combines the look and feel of a narrative feature film with a real life revelatory journalistic investigation into a campaign of killings. The film uncovers a murky world where crime, drugs and politics meet in a deathly embrace - and reveal that although the police have been publicly ordered to stop extra-judicial killings, the deaths continue.",0.6,/6CjAxc9raRWoCA5iQBR1SQf2qq0.jpg,2019-03-25,On the President's Orders,False,6.7,6
2595,False,,[99],599210,de,"Elfie Semotan, Photographer","Since the 1980s, Elfie Semotan, born in Upper Austria, has been one of the most sought-after and also idiosyncratic fashion photographers in the world. For more than half a century the now 77-year-old Semotan has been successful at the intersection between art, fashion and commercial photography, with many of her sophisticated arrangements having become legendary. Semotan's sometimes controversial oeuvre is characterized by her strong personality and a continuous opposition to anything mainstream. Elfie Semotan, Photographer is an hommage not only to a great artist but also to the passion of photography itself.",0.6,/6DJejR0GuAVd1r9WmGZMpiUN5uf.jpg,2019-04-25,"Elfie Semotan, Photographer",False,0.0,0
2596,False,/x2EUzTQw6JM98N4rYZbk2iSt7PH.jpg,"[35, 10749]",599243,en,Bite Me,A subversive romantic comedy about the real-life subculture of people who believe that they're vampires and the IRS agent who audits them.,1.829,/aEAQlwSIDFwsGNJ94hUSMqwDA7h.jpg,2019-05-07,Bite Me,False,5.3,3
2597,False,,[],598954,fr,Du bleu au-dessus des toits,,0.6,/rnczAANlGmhHa8ZpkMMKEx6N6YB.jpg,2019-01-01,Du bleu au-dessus des toits,False,0.0,0
2598,False,/d6e1M8Zb7TUTbyI4hNqivXqjXQ9.jpg,"[53, 18, 10770]",598974,en,Kill Me Twice,A woman stages her own suicide but still lives in fear of her abusive ex-boyfriend tracking her down and stealing the son he never knew he had.,2.845,/yktcSSgasrGbehvJYDhxpUcWr6K.jpg,2019-04-01,Kill Me Twice,False,5.0,14
2599,False,/lkhwLtpNWOtqpMBvTcUCtYXq11y.jpg,[99],598988,en,Cavebirds,"The key ingredient in bird's nest soup is the hardened saliva of the swiftlet. Once a rarity and now a harvested agricultural product, demand for this Chinese delicacy attracts entrepreneurs to Southeast Asia, where the swiftlets make their edible homes. Howard Gan is one of these investors: a recently retired Chinese-Malaysian Canadian immigrant who spent over half his life in Montreal. Gan decides to return to extended family and oversee his investment. The swiftlet's idiosyncratic life cycle—building homes for their offspring, only to be displaced and forced to resettle—captures the imagination of Gan's artist daughter, who sees the parallels to her father's own life. Addressing themes of home and heritage, Cavebirds is a beautifully crafted father-daughter story that explores the changing values between generations and our desire to know where we come from.",0.84,/qqFXp1Vvmxlqqifv1vo66L5tyOb.jpg,2019-04-29,Cavebirds,False,0.0,0
2600,False,/8TKEH7VpmnrA3YLLXRbXNxg27Ch.jpg,[18],413135,ta,அழியாத கோலங்கள் 2,An unexpected incident turns the life of a celebrated writer and his college girlfriend topsy-turvy.,0.904,/pRiSTZf3s01HQ2gc4gZpommW7yu.jpg,2019-11-29,Azhiyatha Kolangal 2,False,0.0,0
2601,False,/ji58D04dn1faMxjOBiRPsHRmb8Q.jpg,"[12, 14, 10751]",408437,en,Polina i tayemnyzia kinostudiyi,"11-year-old Polina, who knows nothing about her past and parents, lives with her spiteful aunt and wicked cousin. They secretly plan to get rid of the girl at the day of her birthday, all to get their hands on her mysterious inheritance. Chased by the villains, Polina manages to escape on a magical quest to discover the secret about her family. But she only has until midnight to achieve this goal.",1.889,/wvzQvHcuVfqY3GtQGxqi8N5OuGm.jpg,2019-08-22,A Magical Journey,False,3.3,5
2602,False,/jTkhUEvJpppGo8O8ouPtJ6tHtc3.jpg,"[53, 28]",336007,en,Against the Clock,"After a CIA Agent is seriously injured during a mission, his wife, a former CIA operative, becomes determined to find out what happened - a truth the CIA Director wants concealed at all cost.",3.735,/i8Y2hrGkY1Ih08V7TiJd3IuQeL5.jpg,2019-01-11,Against the Clock,False,5.3,17
2603,False,,[18],458104,en,Hold On,"Fighting to save her brother from a life of addiction on Los Angeles' Skid Row, an overlooked singing prodigy embarks on an unlikely journey with the son of a famed music manager.",1.7,/7mxhUUoNkcA5eQdCTwHnWldriSl.jpg,2019-12-06,Hold On,False,0.0,0
2604,False,/3ai1xA4ndz7UgfqDGPwRKHwT87P.jpg,"[18, 36]",458131,en,The Best of Enemies,"Centers on the unlikely relationship between Ann Atwater, an outspoken civil rights activist, and C.P. Ellis, a local Ku Klux Klan leader who reluctantly co-chaired a community summit, battling over the desegregation of schools in Durham, North Carolina during the racially-charged summer of 1971. The incredible events that unfolded would change Durham and the lives of Atwater and Ellis forever.",15.619,/4pA9318BY7CSnXVi3xKBtPYMe1T.jpg,2019-04-05,The Best of Enemies,False,7.4,342
2605,False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28, 53, 80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",99.005,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,False,7.4,8367
2606,False,/oebkVtSxqkPZ7ukSDINnJ3PdAW4.jpg,"[53, 27]",452037,en,Strip Club Massacre,A young woman starting a new life is forced to take extreme measures against those around her after things go violently awry.,2.885,/zPNS43ijSfeoqlBy12m1iXwjfib.jpg,2019-12-19,Strip Club Massacre,False,4.5,6
2607,False,/5Z86qyCrGhTN8DJg6s9ad6uBtwQ.jpg,[18],452095,hi,The Song of Scorpions,"While Nooran, learns the ancient art of healing with music from her mother, Aadam a camel trader listens to her sing and falls in love with her and they marry. But soon, Nooran discovers treachery and must avenge herself and rediscover her lost song.",1.9,/4XuS7kJjR0wg8BNmazdNYmwoJJu.jpg,2019-09-19,The Song of Scorpions,False,7.8,4
2608,False,/ADJ6V8W96It4KElY2SPZvkKPBR.jpg,"[27, 53, 9648]",458723,en,Us,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",36.504,/ux2dU1jQ2ACIMShzB3yP93Udpzc.jpg,2019-03-14,Us,False,7.0,6284
2609,False,/zGyVGM0QaErgZTLWHUhq8EZLp3M.jpg,[99],457629,es,Hamada,"Filled with vitality, humor and unexpected situations, Hamada paints an unusual portrait of a group of young friends living in a refugee camp in the middle of nowhere. Western Sahara is known as “the last colony in Africa” and this conflict is the longest and one of the least known ongoing disputes in the continent, but the Sahrawi people refuse to become invisible.",0.6,/pKRKDBjk8e5xtclW8TnNbG8XNes.jpg,2019-07-12,Hamada,False,6.0,2
2610,False,/A5FGWcuW5sfZU89CHa1lhu3HpGn.jpg,[99],454354,en,The Rise of the Synths,"A documentary about the Synthwave scene, nostalgia and the universe of creating sounds. A love letter to human fascination and the collective memories of a universe, that never existed.",2.666,/mEltCFbVKEEi9sA7V84qGJw9p5A.jpg,2019-11-15,The Rise of the Synths,False,8.0,11
2611,False,/93gOZuHazBWulk7b47MCXWVTiqh.jpg,"[10751, 16, 10402]",454458,en,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",26.97,/p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg,2019-05-01,UglyDolls,False,6.7,375
2612,False,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,"[10751, 35, 14]",454467,en,Noelle,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",26.327,/2zHGNWo4vrAzB5ZqQC0e3p4A2lp.jpg,2019-11-12,Noelle,False,6.7,501
2613,False,,"[27, 9648, 53]",459410,en,The Beast,A haunted camping trip and the investigation of an inexplicable double murder may share a frightening connection to an ancient legend.,0.6,/6I7EoS8gXUPacjhhu1ESeUkmcME.jpg,2019-06-01,The Beast,False,0.0,0
2614,False,/zfWfKK9MX3EzFGbAQhmCrosHzvG.jpg,"[16, 10751, 14]",378112,es,Día de Muertos,"In the Mexican town of Santa Clara, Salma, a 16 year-old orphan who never got to meet her biological parents, has spent most of her life searching for clues of their identities and whereabouts, that is until she discovers a special book that is filled with stories of the town's past and the history of it's people.",13.127,/k0RL7YjXyZpjdwR3VLacqsYE8JW.jpg,2019-10-24,Salma's Big Wish,False,6.9,118
2615,False,,[99],366604,en,No Expectations the Murder of Brian Jones,Rolling Stones founding member Brian Jones is murdered in his backyard swimming pool by Tom Keylock in July of 1969.,0.944,,2019-07-12,No Expectations the Murder of Brian Jones,False,0.0,0
2616,False,/axmxVeX5R1FfN7w4LNFehskDxW1.jpg,"[10751, 16, 35, 12]",366668,en,Playmobil: The Movie,Marla is forced to abandon her carefully structured life to embark on an epic journey to find her younger brother Charlie who has disappeared into the vast and wondrous animated world of Playmobil toys.,14.204,/zPQzLZnfVw9fbXyxxglyOsmQBlu.jpg,2019-06-10,Playmobil: The Movie,False,5.7,216
